index,id,title,type,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes
9439,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,49,action,MX,2.0,tt6524440,6.7,144.0
9440,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,SHOW,2017,TV-MA,49,crime,MX,2.0,tt6524440,6.7,144.0
9441,tm446424,Christmas with a Prince,MOVIE,2018,,82,romance,CA,,tt8667202,5.2,1627.0
9442,tm446424,Christmas with a Prince,MOVIE,2018,,82,drama,CA,,tt8667202,5.2,1627.0
9443,tm327219,Buddy Thunderstruck: The Maybe Pile,MOVIE,2017,,13,comedy,US,,,,
9444,tm424898,Bayonet,MOVIE,2018,,101,drama,MX,,tt6472116,5.7,549.0
9445,tm424898,Bayonet,MOVIE,2018,,101,drama,FI,,tt6472116,5.7,549.0
9446,tm316658,Frat Star,MOVIE,2017,,85,drama,US,,tt5117484,3.6,659.0
9447,tm316658,Frat Star,MOVIE,2017,,85,comedy,US,,tt5117484,3.6,659.0
9448,ts86067,Death by Magic,SHOW,2018,TV-14,33,reality,US,1.0,tt8887956,6.1,629.0
9449,tm349656,A Sort of Family,MOVIE,2017,,95,drama,AR,,tt6386168,6.3,694.0
9450,tm349656,A Sort of Family,MOVIE,2017,,95,drama,BR,,tt6386168,6.3,694.0
9451,tm349656,A Sort of Family,MOVIE,2017,,95,drama,DK,,tt6386168,6.3,694.0
9452,tm349656,A Sort of Family,MOVIE,2017,,95,drama,FR,,tt6386168,6.3,694.0
9453,tm349656,A Sort of Family,MOVIE,2017,,95,drama,DE,,tt6386168,6.3,694.0
9454,tm349656,A Sort of Family,MOVIE,2017,,95,drama,PL,,tt6386168,6.3,694.0
9455,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,AR,,tt6386168,6.3,694.0
9456,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,BR,,tt6386168,6.3,694.0
9457,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,DK,,tt6386168,6.3,694.0
9458,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,FR,,tt6386168,6.3,694.0
9459,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,DE,,tt6386168,6.3,694.0
9460,tm349656,A Sort of Family,MOVIE,2017,,95,thriller,PL,,tt6386168,6.3,694.0
9461,tm349656,A Sort of Family,MOVIE,2017,,95,crime,AR,,tt6386168,6.3,694.0
9462,tm349656,A Sort of Family,MOVIE,2017,,95,crime,BR,,tt6386168,6.3,694.0
9463,tm349656,A Sort of Family,MOVIE,2017,,95,crime,DK,,tt6386168,6.3,694.0
9464,tm349656,A Sort of Family,MOVIE,2017,,95,crime,FR,,tt6386168,6.3,694.0
9465,tm349656,A Sort of Family,MOVIE,2017,,95,crime,DE,,tt6386168,6.3,694.0
9466,tm349656,A Sort of Family,MOVIE,2017,,95,crime,PL,,tt6386168,6.3,694.0
9467,tm349656,A Sort of Family,MOVIE,2017,,95,european,AR,,tt6386168,6.3,694.0
9468,tm349656,A Sort of Family,MOVIE,2017,,95,european,BR,,tt6386168,6.3,694.0
9469,tm349656,A Sort of Family,MOVIE,2017,,95,european,DK,,tt6386168,6.3,694.0
9470,tm349656,A Sort of Family,MOVIE,2017,,95,european,FR,,tt6386168,6.3,694.0
9471,tm349656,A Sort of Family,MOVIE,2017,,95,european,DE,,tt6386168,6.3,694.0
9472,tm349656,A Sort of Family,MOVIE,2017,,95,european,PL,,tt6386168,6.3,694.0
9473,tm372061,Sudani from Nigeria,MOVIE,2018,PG,123,comedy,IN,,tt7582102,8.2,4159.0
9474,tm372061,Sudani from Nigeria,MOVIE,2018,PG,123,drama,IN,,tt7582102,8.2,4159.0
9475,tm372061,Sudani from Nigeria,MOVIE,2018,PG,123,family,IN,,tt7582102,8.2,4159.0
9476,tm372061,Sudani from Nigeria,MOVIE,2018,PG,123,sport,IN,,tt7582102,8.2,4159.0
9477,tm416121,Kuntilanak,MOVIE,2018,,105,comedy,ID,,tt8512746,4.6,651.0
9478,tm416121,Kuntilanak,MOVIE,2018,,105,horror,ID,,tt8512746,4.6,651.0
9479,tm416121,Kuntilanak,MOVIE,2018,,105,family,ID,,tt8512746,4.6,651.0
9480,tm350971,The Last Hour,MOVIE,2017,,118,drama,PE,,tt7480104,6.3,522.0
9481,tm350971,The Last Hour,MOVIE,2017,,118,thriller,PE,,tt7480104,6.3,522.0
9482,tm350971,The Last Hour,MOVIE,2017,,118,history,PE,,tt7480104,6.3,522.0
9483,tm445153,Njan Prakashan,MOVIE,2018,G,131,comedy,IN,,tt8286926,7.6,4304.0
9484,tm445153,Njan Prakashan,MOVIE,2018,G,131,drama,IN,,tt8286926,7.6,4304.0
9485,tm995893,The Crossing,MOVIE,2017,,10,documentary,PS,,tt7466040,7.5,
9486,ts82085,Ainori Love Wagon: Asian Journey,SHOW,2017,,27,reality,JP,2.0,tt11542960,6.8,271.0
9487,tm438994,The Holiday Calendar,MOVIE,2018,,95,romance,US,,tt8262802,5.7,9985.0
9488,tm438994,The Holiday Calendar,MOVIE,2018,,95,comedy,US,,tt8262802,5.7,9985.0
9489,tm438994,The Holiday Calendar,MOVIE,2018,,95,drama,US,,tt8262802,5.7,9985.0
9490,tm438994,The Holiday Calendar,MOVIE,2018,,95,fantasy,US,,tt8262802,5.7,9985.0
9491,tm428453,Cities of Last Things,MOVIE,2018,,106,crime,TW,,tt4397342,6.2,1615.0
9492,tm428453,Cities of Last Things,MOVIE,2018,,106,crime,US,,tt4397342,6.2,1615.0
9493,tm428453,Cities of Last Things,MOVIE,2018,,106,crime,CN,,tt4397342,6.2,1615.0
9494,tm428453,Cities of Last Things,MOVIE,2018,,106,crime,FR,,tt4397342,6.2,1615.0
9495,tm428453,Cities of Last Things,MOVIE,2018,,106,drama,TW,,tt4397342,6.2,1615.0
9496,tm428453,Cities of Last Things,MOVIE,2018,,106,drama,US,,tt4397342,6.2,1615.0
9497,tm428453,Cities of Last Things,MOVIE,2018,,106,drama,CN,,tt4397342,6.2,1615.0
9498,tm428453,Cities of Last Things,MOVIE,2018,,106,drama,FR,,tt4397342,6.2,1615.0
9499,tm428453,Cities of Last Things,MOVIE,2018,,106,scifi,TW,,tt4397342,6.2,1615.0
9500,tm428453,Cities of Last Things,MOVIE,2018,,106,scifi,US,,tt4397342,6.2,1615.0
9501,tm428453,Cities of Last Things,MOVIE,2018,,106,scifi,CN,,tt4397342,6.2,1615.0
9502,tm428453,Cities of Last Things,MOVIE,2018,,106,scifi,FR,,tt4397342,6.2,1615.0
9503,tm360618,The Trader,MOVIE,2018,,23,documentary,GE,,tt10455716,,
9504,ts229123,Little Singham,SHOW,2018,,12,action,IN,2.0,tt11151836,3.5,91.0
9505,ts83204,Million Pound Menu,SHOW,2018,,59,reality,GB,2.0,tt8488494,6.5,563.0
9506,tm363003,Seeing Allred,MOVIE,2018,,96,documentary,US,,tt7689924,7.2,1338.0
9507,ts83429,Take My Brother Away,SHOW,2018,,46,comedy,,1.0,tt8894324,6.7,161.0
9508,ts83429,Take My Brother Away,SHOW,2018,,46,drama,,1.0,tt8894324,6.7,161.0
9509,ts83429,Take My Brother Away,SHOW,2018,,46,family,,1.0,tt8894324,6.7,161.0
9510,ts83663,A Taiwanese Tale of Two Cities,SHOW,2018,,68,drama,TW,2.0,tt8893498,6.1,159.0
9511,ts75491,Fire Chasers,SHOW,2017,,58,documentary,US,1.0,tt7293754,6.6,368.0
9512,ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,42,drama,JP,1.0,tt6866914,6.8,77.0
9513,ts82564,Jimmy: The True Story of a True Idiot,SHOW,2018,TV-MA,42,comedy,JP,1.0,tt6866914,6.8,77.0
9514,tm295558,The Grown-Ups,MOVIE,2017,,82,documentary,CL,,tt6618178,7.6,251.0
9515,tm295558,The Grown-Ups,MOVIE,2017,,82,documentary,NL,,tt6618178,7.6,251.0
9516,tm295558,The Grown-Ups,MOVIE,2017,,82,documentary,FR,,tt6618178,7.6,251.0
9517,tm440946,Christmas with a View,MOVIE,2018,,90,romance,CA,,tt8041006,5.1,4544.0
9518,tm440946,Christmas with a View,MOVIE,2018,,90,drama,CA,,tt8041006,5.1,4544.0
9519,ts83430,Smoking,SHOW,2018,TV-MA,24,drama,JP,2.0,tt8758778,7.4,456.0
9520,ts83430,Smoking,SHOW,2018,TV-MA,24,crime,JP,2.0,tt8758778,7.4,456.0
9521,ts83430,Smoking,SHOW,2018,TV-MA,24,comedy,JP,2.0,tt8758778,7.4,456.0
9522,tm463827,Paranormal Investigation,MOVIE,2018,,92,thriller,FR,,tt9866700,3.7,1652.0
9523,tm463827,Paranormal Investigation,MOVIE,2018,,92,horror,FR,,tt9866700,3.7,1652.0
9524,tm414746,Carlos Ballarta: furia ñera,MOVIE,2018,,62,comedy,MX,,tt7607318,7.2,212.0
9525,tm432327,C/o Kancharapalem,MOVIE,2018,PG,152,drama,IN,,tt7391996,9.0,6562.0
9526,tm356684,Animas,MOVIE,2018,,83,drama,BE,,tt9620806,,
9527,tm356684,Animas,MOVIE,2018,,83,drama,ES,,tt9620806,,
9528,tm356684,Animas,MOVIE,2018,,83,horror,BE,,tt9620806,,
9529,tm356684,Animas,MOVIE,2018,,83,horror,ES,,tt9620806,,
9530,tm356684,Animas,MOVIE,2018,,83,thriller,BE,,tt9620806,,
9531,tm356684,Animas,MOVIE,2018,,83,thriller,ES,,tt9620806,,
9532,tm356684,Animas,MOVIE,2018,,83,animation,BE,,tt9620806,,
9533,tm356684,Animas,MOVIE,2018,,83,animation,ES,,tt9620806,,
9534,tm356684,Animas,MOVIE,2018,,83,european,BE,,tt9620806,,
9535,tm356684,Animas,MOVIE,2018,,83,european,ES,,tt9620806,,
9536,tm275437,Coin Heist,MOVIE,2017,PG,97,crime,US,,tt5740806,4.8,2638.0
9537,tm275437,Coin Heist,MOVIE,2017,PG,97,thriller,US,,tt5740806,4.8,2638.0
9538,tm275437,Coin Heist,MOVIE,2017,PG,97,drama,US,,tt5740806,4.8,2638.0
9539,tm275437,Coin Heist,MOVIE,2017,PG,97,romance,US,,tt5740806,4.8,2638.0
9540,ts80859,Here to Heart,SHOW,2018,TV-14,45,drama,CN,1.0,tt8791742,7.5,219.0
9541,ts80859,Here to Heart,SHOW,2018,TV-14,45,romance,CN,1.0,tt8791742,7.5,219.0
9542,tm492277,Semesta,MOVIE,2018,,88,documentary,ID,,tt9097372,7.3,111.0
9543,tm431928,Rajma Chawal,MOVIE,2018,,129,comedy,IN,,tt6747420,5.7,1815.0
9544,tm431928,Rajma Chawal,MOVIE,2018,,129,drama,IN,,tt6747420,5.7,1815.0
9545,tm431928,Rajma Chawal,MOVIE,2018,,129,family,IN,,tt6747420,5.7,1815.0
9546,tm407318,Sofía Niño de Rivera: Natural Selection,MOVIE,2018,,61,comedy,MX,,tt7607378,6.9,237.0
9547,tm408892,Unbridled,MOVIE,2018,,96,thriller,ES,,tt7474914,5.1,498.0
9548,tm408892,Unbridled,MOVIE,2018,,96,thriller,IT,,tt7474914,5.1,498.0
9549,tm408892,Unbridled,MOVIE,2018,,96,european,ES,,tt7474914,5.1,498.0
9550,tm408892,Unbridled,MOVIE,2018,,96,european,IT,,tt7474914,5.1,498.0
9551,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,scifi,US,1.0,tt7322926,6.9,163.0
9552,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,animation,US,1.0,tt7322926,6.9,163.0
9553,ts75357,LEGO Elves: Secrets of Elvendale,SHOW,2017,TV-Y7,24,fantasy,US,1.0,tt7322926,6.9,163.0
9554,tm320785,The Mars Generation,MOVIE,2017,,97,documentary,US,,tt6333096,6.5,989.0
9555,tm1068348,Deranged,MOVIE,2017,,99,thriller,,,tt15057542,3.5,11.0
9556,tm430426,El Diesel,MOVIE,2018,,105,thriller,EG,,tt7906422,4.5,437.0
9557,tm430426,El Diesel,MOVIE,2018,,105,action,EG,,tt7906422,4.5,437.0
9558,tm430426,El Diesel,MOVIE,2018,,105,crime,EG,,tt7906422,4.5,437.0
9559,tm362121,Time Share,MOVIE,2018,,96,drama,NL,,tt6444140,5.9,2762.0
9560,tm362121,Time Share,MOVIE,2018,,96,drama,MX,,tt6444140,5.9,2762.0
9561,tm362121,Time Share,MOVIE,2018,,96,horror,NL,,tt6444140,5.9,2762.0
9562,tm362121,Time Share,MOVIE,2018,,96,horror,MX,,tt6444140,5.9,2762.0
9563,tm362121,Time Share,MOVIE,2018,,96,thriller,NL,,tt6444140,5.9,2762.0
9564,tm362121,Time Share,MOVIE,2018,,96,thriller,MX,,tt6444140,5.9,2762.0
9565,tm362121,Time Share,MOVIE,2018,,96,european,NL,,tt6444140,5.9,2762.0
9566,tm362121,Time Share,MOVIE,2018,,96,european,MX,,tt6444140,5.9,2762.0
9567,tm320144,The Wishing Tree,MOVIE,2017,,99,fantasy,IN,,tt2936628,5.7,92.0
9568,tm320144,The Wishing Tree,MOVIE,2017,,99,drama,IN,,tt2936628,5.7,92.0
9569,ts84330,Oh My Ghost,SHOW,2018,,51,drama,TH,1.0,,,
9570,ts84330,Oh My Ghost,SHOW,2018,,51,comedy,TH,1.0,,,
9571,ts79707,Edha,SHOW,2018,TV-MA,40,drama,AR,1.0,tt7956274,4.9,632.0
9572,tm318492,Overnight Republic,MOVIE,2017,PG-13,105,comedy,TR,,tt6721848,5.8,4632.0
9573,tm434883,Been So Long,MOVIE,2018,,100,romance,GB,,tt1682886,5.4,1100.0
9574,tm434883,Been So Long,MOVIE,2018,,100,drama,GB,,tt1682886,5.4,1100.0
9575,ts93947,Wrong Kind of Black,SHOW,2018,TV-MA,16,comedy,AU,1.0,tt8660874,7.7,148.0
9576,ts93947,Wrong Kind of Black,SHOW,2018,TV-MA,16,drama,AU,1.0,tt8660874,7.7,148.0
9577,tm374226,Gad Elmaleh: American Dream,MOVIE,2018,,57,comedy,US,,tt8110630,7.2,1028.0
9578,tm337040,Maz Jobrani: Immigrant,MOVIE,2017,,67,comedy,US,,tt7164714,6.7,840.0
9579,tm337040,Maz Jobrani: Immigrant,MOVIE,2017,,67,documentary,US,,tt7164714,6.7,840.0
9580,tm446574,Love Jacked,MOVIE,2018,PG-13,100,comedy,CA,,tt4329242,5.9,2142.0
9581,tm446574,Love Jacked,MOVIE,2018,PG-13,100,comedy,ZA,,tt4329242,5.9,2142.0
9582,tm446574,Love Jacked,MOVIE,2018,PG-13,100,comedy,US,,tt4329242,5.9,2142.0
9583,tm446574,Love Jacked,MOVIE,2018,PG-13,100,romance,CA,,tt4329242,5.9,2142.0
9584,tm446574,Love Jacked,MOVIE,2018,PG-13,100,romance,ZA,,tt4329242,5.9,2142.0
9585,tm446574,Love Jacked,MOVIE,2018,PG-13,100,romance,US,,tt4329242,5.9,2142.0
9586,ts82631,Monkey Twins,SHOW,2018,,53,crime,TH,1.0,tt8507498,7.9,92.0
9587,ts82631,Monkey Twins,SHOW,2018,,53,action,TH,1.0,tt8507498,7.9,92.0
9588,tm323907,Michael Lost and Found,MOVIE,2017,,19,documentary,CA,,,,
9589,tm323907,Michael Lost and Found,MOVIE,2017,,19,documentary,US,,,,
9590,tm316923,Kartini: Princess of Java,MOVIE,2017,,118,drama,ID,,tt6094994,7.6,511.0
9591,tm316923,Kartini: Princess of Java,MOVIE,2017,,118,family,ID,,tt6094994,7.6,511.0
9592,tm316923,Kartini: Princess of Java,MOVIE,2017,,118,history,ID,,tt6094994,7.6,511.0
9593,tm316923,Kartini: Princess of Java,MOVIE,2017,,118,european,ID,,tt6094994,7.6,511.0
9594,tm348386,Resurface,MOVIE,2017,,27,documentary,US,,tt6081408,7.1,286.0
9595,tm348386,Resurface,MOVIE,2017,,27,sport,US,,tt6081408,7.1,286.0
9596,tm348386,Resurface,MOVIE,2017,,27,war,US,,tt6081408,7.1,286.0
9597,ts81827,True: Magical Friends,SHOW,2018,TV-Y,24,animation,US,1.0,,,
9598,tm315865,Laerte-se,MOVIE,2017,,100,documentary,BR,,tt6795136,7.0,688.0
9599,tm285329,Take the 10,MOVIE,2017,,80,comedy,US,,tt5792472,4.7,3130.0
9600,tm363181,Ladies First,MOVIE,2017,G,39,documentary,IN,,tt4389410,3.9,25.0
9601,tm363181,Ladies First,MOVIE,2017,G,39,comedy,IN,,tt4389410,3.9,25.0
9602,tm363181,Ladies First,MOVIE,2017,G,39,romance,IN,,tt4389410,3.9,25.0
9603,tm325433,Dismissal,MOVIE,2017,,90,comedy,AR,,tt6580972,5.0,973.0
9604,tm325433,Dismissal,MOVIE,2017,,90,comedy,ES,,tt6580972,5.0,973.0
9605,tm326773,Sunday's Illness,MOVIE,2018,PG-13,113,drama,ES,,tt6053948,6.9,3484.0
9606,tm326773,Sunday's Illness,MOVIE,2018,PG-13,113,european,ES,,tt6053948,6.9,3484.0
9607,ts83025,Baby Ballroom,SHOW,2017,,45,documentary,,2.0,tt8159960,7.8,198.0
9608,tm407730,Target,MOVIE,2018,,93,horror,ID,,tt8512320,3.9,496.0
9609,tm407730,Target,MOVIE,2018,,93,thriller,ID,,tt8512320,3.9,496.0
9610,tm407730,Target,MOVIE,2018,,93,comedy,ID,,tt8512320,3.9,496.0
9611,tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,,84,documentary,MX,,tt6768350,6.0,1502.0
9612,tm370430,Liberated: The New Sexual Revolution,MOVIE,2017,,84,documentary,US,,tt6768350,6.0,1502.0
9613,ts84167,Age of Rebellion,SHOW,2018,TV-MA,83,drama,TW,1.0,tt8931836,8.6,49.0
9614,ts84167,Age of Rebellion,SHOW,2018,TV-MA,83,romance,TW,1.0,tt8931836,8.6,49.0
9615,ts84167,Age of Rebellion,SHOW,2018,TV-MA,83,crime,TW,1.0,tt8931836,8.6,49.0
9616,tm309115,Naam Shabana,MOVIE,2017,,147,thriller,IN,,tt6170954,6.2,6712.0
9617,tm309115,Naam Shabana,MOVIE,2017,,147,action,IN,,tt6170954,6.2,6712.0
9618,tm309115,Naam Shabana,MOVIE,2017,,147,drama,IN,,tt6170954,6.2,6712.0
9619,tm436266,Born Racer,MOVIE,2018,R,88,drama,NZ,,tt6936350,6.1,256.0
9620,tm436266,Born Racer,MOVIE,2018,R,88,action,NZ,,tt6936350,6.1,256.0
9621,tm436266,Born Racer,MOVIE,2018,R,88,documentary,NZ,,tt6936350,6.1,256.0
9622,tm428483,The Girl Allergic to Wi-Fi,MOVIE,2018,,104,romance,PH,,tt7619554,6.3,290.0
9623,tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,,118,drama,JP,,tt7624932,7.7,636.0
9624,tm416341,HiGH&LOW The Movie 3: Final Mission,MOVIE,2017,,118,action,JP,,tt7624932,7.7,636.0
9625,tm411257,Kevin James: Never Don't Give Up,MOVIE,2018,PG,62,comedy,US,,tt8324578,6.1,1448.0
9626,tm451171,Sylvia,MOVIE,2018,,130,thriller,NG,,tt8326250,4.7,126.0
9627,tm451171,Sylvia,MOVIE,2018,,130,drama,NG,,tt8326250,4.7,126.0
9628,tm451171,Sylvia,MOVIE,2018,,130,romance,NG,,tt8326250,4.7,126.0
9629,tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,horror,ID,,tt9044128,5.5,894.0
9630,tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,comedy,ID,,tt9044128,5.5,894.0
9631,tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,drama,ID,,tt9044128,5.5,894.0
9632,tm435487,Suzzanna: Buried Alive,MOVIE,2018,,125,thriller,ID,,tt9044128,5.5,894.0
9633,tm327951,The Doll 2,MOVIE,2017,,116,thriller,ID,,tt6409782,5.2,534.0
9634,tm327951,The Doll 2,MOVIE,2017,,116,horror,ID,,tt6409782,5.2,534.0
9635,tm417111,How to Get Over a Breakup,MOVIE,2018,,104,comedy,PE,,tt8435268,6.1,1972.0
9636,ts81886,All About the Washingtons,SHOW,2018,TV-G,23,comedy,US,1.0,tt7661368,4.8,708.0
9637,ts81886,All About the Washingtons,SHOW,2018,TV-G,23,music,US,1.0,tt7661368,4.8,708.0
9638,tm425748,Cook Off,MOVIE,2017,PG,116,comedy,ZW,,tt7981318,6.1,337.0
9639,tm425748,Cook Off,MOVIE,2017,PG,116,romance,ZW,,tt7981318,6.1,337.0
9640,tm430057,Weapon of Choice,MOVIE,2018,,90,documentary,AT,,tt7683350,4.8,162.0
9641,tm430057,Weapon of Choice,MOVIE,2018,,90,documentary,IQ,,tt7683350,4.8,162.0
9642,tm430057,Weapon of Choice,MOVIE,2018,,90,documentary,US,,tt7683350,4.8,162.0
9643,tm430057,Weapon of Choice,MOVIE,2018,,90,european,AT,,tt7683350,4.8,162.0
9644,tm430057,Weapon of Choice,MOVIE,2018,,90,european,IQ,,tt7683350,4.8,162.0
9645,tm430057,Weapon of Choice,MOVIE,2018,,90,european,US,,tt7683350,4.8,162.0
9646,tm353875,All the Reasons to Forget,MOVIE,2017,,90,comedy,BR,,tt6964520,6.2,523.0
9647,tm353875,All the Reasons to Forget,MOVIE,2017,,90,drama,BR,,tt6964520,6.2,523.0
9648,tm313472,The Lost Brother,MOVIE,2017,,112,thriller,AR,,tt6522634,6.5,1690.0
9649,tm313472,The Lost Brother,MOVIE,2017,,112,crime,AR,,tt6522634,6.5,1690.0
9650,tm313472,The Lost Brother,MOVIE,2017,,112,drama,AR,,tt6522634,6.5,1690.0
9651,tm313472,The Lost Brother,MOVIE,2017,,112,european,AR,,tt6522634,6.5,1690.0
9652,tm430496,D.L. Hughley: Contrarian,MOVIE,2018,,58,comedy,US,,tt8426270,6.6,606.0
9653,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,drama,KR,1.0,tt8835780,6.7,108.0
9654,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,family,KR,1.0,tt8835780,6.7,108.0
9655,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,music,KR,1.0,tt8835780,6.7,108.0
9656,ts77219,Part-Time Idol,SHOW,2017,TV-14,40,comedy,KR,1.0,tt8835780,6.7,108.0
9657,tm444043,Hometown Holiday,MOVIE,2018,,84,drama,CA,,tt8659750,5.0,994.0
9658,tm444043,Hometown Holiday,MOVIE,2018,,84,romance,CA,,tt8659750,5.0,994.0
9659,tm444043,Hometown Holiday,MOVIE,2018,,84,comedy,CA,,tt8659750,5.0,994.0
9660,tm374656,Zion,MOVIE,2018,,10,documentary,US,,tt4315044,,
9661,tm374656,Zion,MOVIE,2018,,10,drama,US,,tt4315044,,
9662,ts82550,The Single Wives,SHOW,2018,TV-MA,50,reality,,1.0,tt8694342,6.5,73.0
9663,tm317274,Can't Help Falling in Love,MOVIE,2017,,119,romance,PH,,tt6725484,7.2,889.0
9664,tm317274,Can't Help Falling in Love,MOVIE,2017,,119,comedy,PH,,tt6725484,7.2,889.0
9665,tm317274,Can't Help Falling in Love,MOVIE,2017,,119,drama,PH,,tt6725484,7.2,889.0
9666,ts80445,The Honeymoon Stand Up Special,SHOW,2018,,31,comedy,,1.0,tt7698408,6.8,515.0
9667,tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,,88,comedy,FR,,tt9182404,7.9,133.0
9668,tm366025,Blanche Gardin: I Talk to Myself,MOVIE,2017,,88,european,FR,,tt9182404,7.9,133.0
9669,tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,animation,BR,,tt7804254,7.5,72.0
9670,tm321149,Fishtronaut: The Movie,MOVIE,2018,G,88,family,BR,,tt7804254,7.5,72.0
9671,tm299771,Gad Gone Wild,MOVIE,2017,,57,comedy,FR,,tt6550440,6.9,396.0
9672,tm299771,Gad Gone Wild,MOVIE,2017,,57,european,FR,,tt6550440,6.9,396.0
9673,tm369433,Awe!,MOVIE,2018,,115,drama,IN,,tt7797658,7.8,4967.0
9674,tm369433,Awe!,MOVIE,2018,,115,romance,IN,,tt7797658,7.8,4967.0
9675,tm369433,Awe!,MOVIE,2018,,115,thriller,IN,,tt7797658,7.8,4967.0
9676,tm369433,Awe!,MOVIE,2018,,115,fantasy,IN,,tt7797658,7.8,4967.0
9677,tm369433,Awe!,MOVIE,2018,,115,horror,IN,,tt7797658,7.8,4967.0
9678,tm369433,Awe!,MOVIE,2018,,115,scifi,IN,,tt7797658,7.8,4967.0
9679,tm313424,Pad Man,MOVIE,2018,PG-13,140,comedy,IN,,tt7218518,7.9,25269.0
9680,tm313424,Pad Man,MOVIE,2018,PG-13,140,drama,IN,,tt7218518,7.9,25269.0
9681,tm352705,Jack Whitehall: At Large,MOVIE,2017,,67,comedy,GB,,tt7539884,6.9,2094.0
9682,tm328052,Sparring,MOVIE,2017,,95,drama,FR,,tt7222552,6.4,614.0
9683,tm328052,Sparring,MOVIE,2017,,95,sport,FR,,tt7222552,6.4,614.0
9684,tm328052,Sparring,MOVIE,2017,,95,european,FR,,tt7222552,6.4,614.0
9685,ts75320,A Boy Named Flora A,SHOW,2017,TV-MA,89,drama,TW,2.0,tt6284014,7.9,314.0
9686,ts75320,A Boy Named Flora A,SHOW,2017,TV-MA,89,comedy,TW,2.0,tt6284014,7.9,314.0
9687,tm351171,My Travel Buddy,MOVIE,2017,PG-13,115,comedy,TR,,tt7535792,6.1,6656.0
9688,tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,,65,comedy,US,,tt9238720,6.6,526.0
9689,tm326270,Tiffany Haddish: She Ready! From the Hood to Hollywood!,MOVIE,2017,,65,documentary,US,,tt9238720,6.6,526.0
9690,tm851055,God Calling,MOVIE,2018,,120,drama,,,,,
9691,tm429567,Party Monster: Scratching the Surface,MOVIE,2018,PG-13,33,comedy,US,,,,
9692,tm336227,Catching Feelings,MOVIE,2017,,115,romance,ZA,,tt6095982,5.8,552.0
9693,tm336227,Catching Feelings,MOVIE,2017,,115,comedy,ZA,,tt6095982,5.8,552.0
9694,tm336227,Catching Feelings,MOVIE,2017,,115,drama,ZA,,tt6095982,5.8,552.0
9695,ts57913,Strongest Deliveryman,SHOW,2017,TV-MA,55,drama,KR,1.0,tt7022748,7.4,626.0
9696,ts57913,Strongest Deliveryman,SHOW,2017,TV-MA,55,romance,KR,1.0,tt7022748,7.4,626.0
9697,tm285712,Jen Kirkman: Just Keep Livin'?,MOVIE,2017,,69,comedy,US,,tt6386352,6.7,1281.0
9698,tm415245,Crossroads: One Two Jaga,MOVIE,2018,,80,drama,MY,,tt6603812,6.6,634.0
9699,tm415245,Crossroads: One Two Jaga,MOVIE,2018,,80,crime,MY,,tt6603812,6.6,634.0
9700,tm322200,Superlopez,MOVIE,2018,G,108,comedy,ES,,tt4110388,5.4,3574.0
9701,tm322200,Superlopez,MOVIE,2018,G,108,scifi,ES,,tt4110388,5.4,3574.0
9702,tm322200,Superlopez,MOVIE,2018,G,108,action,ES,,tt4110388,5.4,3574.0
9703,tm322200,Superlopez,MOVIE,2018,G,108,european,ES,,tt4110388,5.4,3574.0
9704,tm407349,The Birth Reborn 2,MOVIE,2018,PG,91,documentary,BR,,tt16114198,6.6,5.0
9705,tm430090,The Last Runaway,MOVIE,2018,,107,crime,PY,,tt7606620,5.9,719.0
9706,tm430090,The Last Runaway,MOVIE,2018,,107,action,PY,,tt7606620,5.9,719.0
9707,tm430090,The Last Runaway,MOVIE,2018,,107,drama,PY,,tt7606620,5.9,719.0
9708,tm360945,Soorma,MOVIE,2018,PG-13,131,drama,IN,,tt7690638,7.4,5103.0
9709,tm360945,Soorma,MOVIE,2018,PG-13,131,sport,IN,,tt7690638,7.4,5103.0
9710,tm299790,Cristela Alonzo: Lower Classy,MOVIE,2017,,66,comedy,US,,tt6555236,6.4,845.0
9711,ts82887,The Could've-Gone-All-the-Way Committee,SHOW,2018,TV-14,24,comedy,JP,1.0,tt8499662,6.8,102.0
